source,target,weight
GM Primary motor cortex BA4a,WM Uncinate fascicle,0.4160143145894343
GM Primary motor cortex BA4p,GM Primary somatosensory cortex BA1,0.5112790139843428
GM Primary motor cortex BA4p,GM Primary somatosensory cortex BA2,0.9114625249418614
GM Primary motor cortex BA4p,GM Primary somatosensory cortex BA3a,0.4897002918819684
GM Primary motor cortex BA4p,GM Primary somatosensory cortex BA3b,0.9025050578201278
GM Primary motor cortex BA4p,GM Secondary somatosensory cortex / Parietal operculum OP1,0.795504328157958
GM Primary motor cortex BA4p,GM Secondary somatosensory cortex / Parietal operculum OP2,0.45582461679677555
GM Primary motor cortex BA4p,GM Secondary somatosensory cortex / Parietal operculum OP3,0.001082937711083476
GM Primary motor cortex BA4p,GM Secondary somatosensory cortex / Parietal operculum OP4,0.9187754151154115
GM Primary motor cortex BA4p,GM Superior parietal lobule 5Ci,0.1502754246581861
GM Primary motor cortex BA4p,GM Superior parietal lobule 5L,0.8220464367389922
GM Primary motor cortex BA4p,GM Superior parietal lobule 5M,0.9170585454479613
GM Primary motor cortex BA4p,GM Superior parietal lobule 7A,0.08453439458226819
GM Primary motor cortex BA4p,GM Superior parietal lobule 7M,0.9193954197202928
GM Primary motor cortex BA4p,GM Superior parietal lobule 7P,0.3902581696969082
GM Primary motor cortex BA4p,GM Superior parietal lobule 7PC,0.19240758591035834
GM Primary motor cortex BA4p,GM Visual cortex V1 BA17,0.6159424014894133
GM Primary motor cortex BA4p,GM Visual cortex V2 BA18,0.735967360680557
GM Primary motor cortex BA4p,GM Visual cortex V3V,0.7671677042883596
GM Primary motor cortex BA4p,GM Visual cortex V4,0.12996461723622332
GM Primary motor cortex BA4p,GM Visual cortex V5,0.22589248651977734
GM Primary motor cortex BA4p,WM Acoustic radiation,0.020187924572932392
GM Primary motor cortex BA4p,WM Callosal body,0.19286041701332224
GM Primary motor cortex BA4p,WM Cingulum,0.9828006184652893
GM Primary motor cortex BA4p,WM Corticospinal tract,0.9537051770576047
GM Primary motor cortex BA4p,WM Fornix,0.19025474721193003
GM Primary motor cortex BA4p,WM Inferior occipito-frontal fascicle,0.8948084542626877
GM Primary motor cortex BA4p,WM Optic radiation,0.7840078813390572
GM Primary motor cortex BA4p,WM Superior longitudinal fascicle,0.11757879737535859
GM Primary motor cortex BA4p,WM Superior occipito-frontal fascicle,0.6392715564935446
GM Primary motor cortex BA4p,WM Uncinate fascicle,0.11943622107690022
GM Primary somatosensory cortex BA1,GM Primary somatosensory cortex BA2,0.9723128891769328
GM Primary somatosensory cortex BA1,GM Primary somatosensory cortex BA3a,0.3844728706636301
GM Primary somatosensory cortex BA1,GM Primary somatosensory cortex BA3b,0.40730522547660053
GM Primary somatosensory cortex BA1,GM Secondary somatosensory cortex / Parietal operculum OP1,0.956836951212092
GM Primary somatosensory cortex BA1,GM Secondary somatosensory cortex / Parietal operculum OP2,0.7765201442470974
GM Primary somatosensory cortex BA1,GM Secondary somatosensory cortex / Parietal operculum OP3,0.17558204992124926
GM Primary somatosensory cortex BA1,GM Secondary somatosensory cortex / Parietal operculum OP4,0.3447267965176868
GM Primary somatosensory cortex BA1,GM Superior parietal lobule 5Ci,0.5615369857342238
GM Primary somatosensory cortex BA1,GM Superior parietal lobule 5L,0.7523177937739232
GM Primary somatosensory cortex BA1,GM Superior parietal lobule 5M,0.5189972940093756
GM Primary somatosensory cortex BA1,GM Superior parietal lobule 7A,0.9432938033540224
GM Primary somatosensory cortex BA1,GM Superior parietal lobule 7M,0.2682049884428518
GM Primary somatosensory cortex BA1,GM Superior parietal lobule 7P,0.5784347482533957
GM Primary somatosensory cortex BA1,GM Superior parietal lobule 7PC,0.6842645419561485
GM Primary somatosensory cortex BA1,GM Visual cortex V1 BA17,0.13475261933207827
GM Primary somatosensory cortex BA1,GM Visual cortex V2 BA18,0.733921160528422
GM Primary somatosensory cortex BA1,GM Visual cortex V3V,0.5506120432787017
GM Primary somatosensory cortex BA1,GM Visual cortex V4,0.6833841110555235
GM Primary somatosensory cortex BA1,GM Visual cortex V5,0.7487002081418684
GM Primary somatosensory cortex BA1,WM Acoustic radiation,0.44379413985315885
GM Primary somatosensory cortex BA1,WM Callosal body,0.8095970459310418
GM Primary somatosensory cortex BA1,WM Cingulum,0.5984955575631455
GM Primary somatosensory cortex BA1,WM Corticospinal tract,0.4382600292622356
GM Primary somatosensory cortex BA1,WM Fornix,0.44397573688314085
GM Primary somatosensory cortex BA1,WM Inferior occipito-frontal fascicle,0.04697878664357891
GM Primary somatosensory cortex BA1,WM Optic radiation,0.2911051397129355
GM Primary somatosensory cortex BA1,WM Superior longitudinal fascicle,0.7715773039776492
GM Primary somatosensory cortex BA1,WM Superior occipito-frontal fascicle,0.9442125273503494
GM Primary somatosensory cortex BA1,WM Uncinate fascicle,0.7368486409915547
GM Primary somatosensory cortex BA2,GM Primary somatosensory cortex BA3a,0.13583272879445352
GM Primary somatosensory cortex BA2,GM Primary somatosensory cortex BA3b,0.6859103929797952
GM Primary somatosensory cortex BA2,GM Secondary somatosensory cortex / Parietal operculum OP1,0.7014234395418064
GM Primary somatosensory cortex BA2,GM Secondary somatosensory cortex / Parietal operculum OP2,0.6934958421609784
GM Primary somatosensory cortex BA2,GM Secondary somatosensory cortex / Parietal operculum OP3,0.7166173037451248
GM Primary somatosensory cortex BA2,GM Secondary somatosensory cortex / Parietal operculum OP4,0.5975173188156637
GM Primary somatosensory cortex BA2,GM Superior parietal lobule 5Ci,0.3644478423948375
GM Primary somatosensory cortex BA2,GM Superior parietal lobule 5L,0.4412414834187781
GM Primary somatosensory cortex BA2,GM Superior parietal lobule 5M,0.14531727254678017
GM Primary somatosensory cortex BA2,GM Superior parietal lobule 7A,0.367194461904203
GM Primary somatosensory cortex BA2,GM Superior parietal lobule 7M,0.8462681013133562
GM Primary somatosensory cortex BA2,GM Superior parietal lobule 7P,0.8728260079064063
GM Primary somatosensory cortex BA2,GM Superior parietal lobule 7PC,0.8233405500551262
GM Primary somatosensory cortex BA2,GM Visual cortex V1 BA17,0.5635136198699112
GM Primary somatosensory cortex BA2,GM Visual cortex V2 BA18,0.08030746288017976
GM Primary somatosensory cortex BA2,GM Visual cortex V3V,0.1303569444395174
GM Primary somatosensory cortex BA2,GM Visual cortex V4,0.5571372633976851
GM Primary somatosensory cortex BA2,GM Visual cortex V5,0.18255887576615237
GM Primary somatosensory cortex BA2,WM Acoustic radiation,0.9717586910978495
GM Primary somatosensory cortex BA2,WM Callosal body,0.6945024450622108
GM Primary somatosensory cortex BA2,WM Cingulum,0.5256923454777311
GM Primary somatosensory cortex BA2,WM Corticospinal tract,0.10165106024509074
GM Primary somatosensory cortex BA2,WM Fornix,0.4328144212231513
GM Primary somatosensory cortex BA2,WM Inferior occipito-frontal fascicle,0.20723615457452704
GM Primary somatosensory cortex BA2,WM Optic radiation,0.140959128223895
GM Primary somatosensory cortex BA2,WM Superior longitudinal fascicle,0.5197985071315023
GM Primary somatosensory cortex BA2,WM Superior occipito-frontal fascicle,0.19260370917326064
GM Primary somatosensory cortex BA2,WM Uncinate fascicle,0.8126118389963676
GM Primary somatosensory cortex BA3a,GM Primary somatosensory cortex BA3b,0.017883378700490615
GM Primary somatosensory cortex BA3a,GM Secondary somatosensory cortex / Parietal operculum OP1,0.651347270097861
GM Primary somatosensory cortex BA3a,GM Secondary somatosensory cortex / Parietal operculum OP2,0.6032343771687617
GM Primary somatosensory cortex BA3a,GM Secondary somatosensory cortex / Parietal operculum OP3,0.08904907537067208
GM Primary somatosensory cortex BA3a,GM Secondary somatosensory cortex / Parietal operculum OP4,0.387975061596213
GM Primary somatosensory cortex BA3a,GM Superior parietal lobule 5Ci,0.2148245355241255
GM Primary somatosensory cortex BA3a,GM Superior parietal lobule 5L,0.365918726138857
GM Primary somatosensory cortex BA3a,GM Superior parietal lobule 5M,0.24579718436307263
GM Primary somatosensory cortex BA3a,GM Superior parietal lobule 7A,0.7932499473310304
GM Primary somatosensory cortex BA3a,GM Superior parietal lobule 7M,0.8889117929385213
GM Primary somatosensory cortex BA3a,GM Superior parietal lobule 7P,0.39807317050268654
GM Primary somatosensory cortex BA3a,GM Superior parietal lobule 7PC,0.7933099888635188
GM Primary somatosensory cortex BA3a,GM Visual cortex V1 BA17,0.3688555044810472
GM Primary somatosensory cortex BA3a,GM Visual cortex V2 BA18,0.4181949483504118
GM Primary somatosensory cortex BA3a,GM Visual cortex V3V,0.6687584320884191
GM Primary somatosensory cortex BA3a,GM Visual cortex V4,0.2299300622726156
GM Primary somatosensory cortex BA3a,GM Visual cortex V5,0.2194474164798368
GM Primary somatosensory cortex BA3a,WM Acoustic radiation,0.5860181375070157
GM Primary somatosensory cortex BA3a,WM Callosal body,0.4244321253907697
GM Primary somatosensory cortex BA3a,WM Cingulum,0.2758866051455535
GM Primary somatosensory cortex BA3a,WM Corticospinal tract,0.058683401271468205
GM Primary somatosensory cortex BA3a,WM Fornix,0.9842509522218169
GM Primary somatosensory cortex BA3a,WM Inferior occipito-frontal fascicle,0.586682724365619
GM Primary somatosensory cortex BA3a,WM Optic radiation,0.8380119518599278
GM Primary somatosensory cortex BA3a,WM Superior longitudinal fascicle,0.04360928219401594
GM Primary somatosensory cortex BA3a,WM Superior occipito-frontal fascicle,0.48460290248548676
GM Primary somatosensory cortex BA3a,WM Uncinate fascicle,0.7154284318354599
GM Primary somatosensory cortex BA3b,GM Secondary somatosensory cortex / Parietal operculum OP1,0.6920258910547022
GM Primary somatosensory cortex BA3b,GM Secondary somatosensory cortex / Parietal operculum OP2,0.3522031781619731
GM Primary somatosensory cortex BA3b,GM Secondary somatosensory cortex / Parietal operculum OP3,0.1310897881978248
GM Primary somatosensory cortex BA3b,GM Secondary somatosensory cortex / Parietal operculum OP4,0.9058165187995877
GM Primary somatosensory cortex BA3b,GM Superior parietal lobule 5Ci,0.8613719348204539
GM Primary somatosensory cortex BA3b,GM Superior parietal lobule 5L,0.6910971617831042
GM Primary somatosensory cortex BA3b,GM Superior parietal lobule 5M,0.10901754845290268
GM Primary somatosensory cortex BA3b,GM Superior parietal lobule 7A,0.16681669804664534
GM Primary somatosensory cortex BA3b,GM Superior parietal lobule 7M,0.6110259949958555
GM Primary somatosensory cortex BA3b,GM Superior parietal lobule 7P,0.5899985141508266
GM Primary somatosensory cortex BA3b,GM Superior parietal lobule 7PC,0.020035843726896707
GM Primary somatosensory cortex BA3b,GM Visual cortex V1 BA17,0.7692909222168248
GM Primary somatosensory cortex BA3b,GM Visual cortex V2 BA18,0.6283533735120523
GM Primary somatosensory cortex BA3b,GM Visual cortex V3V,0.4137479599662629
GM Primary somatosensory cortex BA3b,GM Visual cortex V4,0.024450907977913494
GM Primary somatosensory cortex BA3b,GM Visual cortex V5,0.05903092098519813
GM Primary somatosensory cortex BA3b,WM Acoustic radiation,0.4685205138189734
GM Primary somatosensory cortex BA3b,WM Callosal body,0.2203834337829248
GM Primary somatosensory cortex BA3b,WM Cingulum,0.6973635639584768
GM Primary somatosensory cortex BA3b,WM Corticospinal tract,0.9040018731438118
GM Primary somatosensory cortex BA3b,WM Fornix,0.8015656803725949
GM Primary somatosensory cortex BA3b,WM Inferior occipito-frontal fascicle,0.7657929547873711
GM Primary somatosensory cortex BA3b,WM Optic radiation,0.4622194743027985
GM Primary somatosensory cortex BA3b,WM Superior longitudinal fascicle,0.8740429157373603
GM Primary somatosensory cortex BA3b,WM Superior occipito-frontal fascicle,0.32255441457361866
GM Primary somatosensory cortex BA3b,WM Uncinate fascicle,0.177763277936834
GM Secondary somatosensory cortex / Parietal operculum OP1,GM Secondary somatosensory cortex / Parietal operculum OP2,0.6880688802571492
GM Secondary somatosensory cortex / Parietal operculum OP1,GM Secondary somatosensory cortex / Parietal operculum OP3,0.6114310708684134
GM Secondary somatosensory cortex / Parietal operculum OP1,GM Secondary somatosensory cortex / Parietal operculum OP4,0.44306169524886974
GM Secondary somatosensory cortex / Parietal operculum OP1,GM Superior parietal lobule 5Ci,0.33411011860214435
GM Secondary somatosensory cortex / Parietal operculum OP1,GM Superior parietal lobule 5L,0.41983727311987185
GM Secondary somatosensory cortex / Parietal operculum OP1,GM Superior parietal lobule 5M,0.35012956287136043
GM Secondary somatosensory cortex / Parietal operculum OP1,GM Superior parietal lobule 7A,0.128671206757629
GM Secondary somatosensory cortex / Parietal operculum OP1,GM Superior parietal lobule 7M,0.6596885832743725
GM Secondary somatosensory cortex / Parietal operculum OP1,GM Superior parietal lobule 7P,0.2200734718153592
GM Secondary somatosensory cortex / Parietal operculum OP1,GM Superior parietal lobule 7PC,0.5684793109017477
GM Secondary somatosensory cortex / Parietal operculum OP1,GM Visual cortex V1 BA17,0.11097660176808177
GM Secondary somatosensory cortex / Parietal operculum OP1,GM Visual cortex V2 BA18,0.3408831800132591
GM Secondary somatosensory cortex / Parietal operculum OP1,GM Visual cortex V3V,0.2584678053590487
GM Secondary somatosensory cortex / Parietal operculum OP1,GM Visual cortex V4,0.35621284431847244
GM Secondary somatosensory cortex / Parietal operculum OP1,GM Visual cortex V5,0.42162000698955104
GM Secondary somatosensory cortex / Parietal operculum OP1,WM Acoustic radiation,0.4466074147100568
GM Secondary somatosensory cortex / Parietal operculum OP1,WM Callosal body,0.7348253101558739
GM Secondary somatosensory cortex / Parietal operculum OP1,WM Cingulum,0.09663525354581126
GM Secondary somatosensory cortex / Parietal operculum OP1,WM Corticospinal tract,0.8744944723718381
GM Secondary somatosensory cortex / Parietal operculum OP1,WM Fornix,0.4037919992032458
GM Secondary somatosensory cortex / Parietal operculum OP1,WM Inferior occipito-frontal fascicle,0.8825286817344231
GM Secondary somatosensory cortex / Parietal operculum OP1,WM Optic radiation,0.6526056250567038
GM Secondary somatosensory cortex / Parietal operculum OP1,WM Superior longitudinal fascicle,0.42756921231114153
GM Secondary somatosensory cortex / Parietal operculum OP1,WM Superior occipito-frontal fascicle,0.5119837798875015
GM Secondary somatosensory cortex / Parietal operculum OP1,WM Uncinate fascicle,0.45105790400775725
GM Secondary somatosensory cortex / Parietal operculum OP2,GM Secondary somatosensory cortex / Parietal operculum OP3,0.28530588665242285
GM Secondary somatosensory cortex / Parietal operculum OP2,GM Secondary somatosensory cortex / Parietal operculum OP4,0.9036310260380666
GM Secondary somatosensory cortex / Parietal operculum OP2,GM Superior parietal lobule 5Ci,0.6466086957159213
GM Secondary somatosensory cortex / Parietal operculum OP2,GM Superior parietal lobule 5L,0.6054480064438378
GM Secondary somatosensory cortex / Parietal operculum OP2,GM Superior parietal lobule 5M,0.16824799632307286
GM Secondary somatosensory cortex / Parietal operculum OP2,GM Superior parietal lobule 7A,0.9410336779135361
GM Secondary somatosensory cortex / Parietal operculum OP2,GM Superior parietal lobule 7M,0.7255795167609551
GM Secondary somatosensory cortex / Parietal operculum OP2,GM Superior parietal lobule 7P,0.3468860009792176
GM Secondary somatosensory cortex / Parietal operculum OP2,GM Superior parietal lobule 7PC,0.2914713032333347
GM Secondary somatosensory cortex / Parietal operculum OP2,GM Visual cortex V1 BA17,0.7012622390612276
GM Secondary somatosensory cortex / Parietal operculum OP2,GM Visual cortex V2 BA18,0.07768653338169751
GM Secondary somatosensory cortex / Parietal operculum OP2,GM Visual cortex V3V,0.2163796490560509
GM Secondary somatosensory cortex / Parietal operculum OP2,GM Visual cortex V4,0.5856843781664742
GM Secondary somatosensory cortex / Parietal operculum OP2,GM Visual cortex V5,0.6150800124109201
GM Secondary somatosensory cortex / Parietal operculum OP2,WM Acoustic radiation,0.1903371182303829
GM Secondary somatosensory cortex / Parietal operculum OP2,WM Callosal body,0.1623183773600657
GM Secondary somatosensory cortex / Parietal operculum OP2,WM Cingulum,0.8570949194654793
GM Secondary somatosensory cortex / Parietal operculum OP2,WM Corticospinal tract,0.3709950368510705
GM Secondary somatosensory cortex / Parietal operculum OP2,WM Fornix,0.985085293761121
GM Secondary somatosensory cortex / Parietal operculum OP2,WM Inferior occipito-frontal fascicle,0.33018980373570495
GM Secondary somatosensory cortex / Parietal operculum OP2,WM Optic radiation,0.2616178723475777
GM Secondary somatosensory cortex / Parietal operculum OP2,WM Superior longitudinal fascicle,0.7473727179606637
GM Secondary somatosensory cortex / Parietal operculum OP2,WM Superior occipito-frontal fascicle,0.8594606373342605
GM Secondary somatosensory cortex / Parietal operculum OP2,WM Uncinate fascicle,0.9766484255235633
GM Secondary somatosensory cortex / Parietal operculum OP3,GM Secondary somatosensory cortex / Parietal operculum OP4,0.8638284450774945
GM Secondary somatosensory cortex / Parietal operculum OP3,GM Superior parietal lobule 5Ci,0.23940069988718204
GM Secondary somatosensory cortex / Parietal operculum OP3,GM Superior parietal lobule 5L,0.7669578845306702
GM Secondary somatosensory cortex / Parietal operculum OP3,GM Superior parietal lobule 5M,0.9622811706591824
GM Secondary somatosensory cortex / Parietal operculum OP3,GM Superior parietal lobule 7A,0.6279843284740723
GM Secondary somatosensory cortex / Parietal operculum OP3,GM Superior parietal lobule 7M,0.5556160023925694
GM Secondary somatosensory cortex / Parietal operculum OP3,GM Superior parietal lobule 7P,0.28835654698665203
GM Secondary somatosensory cortex / Parietal operculum OP3,GM Superior parietal lobule 7PC,0.23047775315512398
GM Secondary somatosensory cortex / Parietal operculum OP3,GM Visual cortex V1 BA17,0.9100180072806476
GM Secondary somatosensory cortex / Parietal operculum OP3,GM Visual cortex V2 BA18,0.27640941985501855
GM Secondary somatosensory cortex / Parietal operculum OP3,GM Visual cortex V3V,0.5007317968328352
GM Secondary somatosensory cortex / Parietal operculum OP3,GM Visual cortex V4,0.23646412356767021
GM Secondary somatosensory cortex / Parietal operculum OP3,GM Visual cortex V5,0.8182575668627848
GM Secondary somatosensory cortex / Parietal operculum OP3,WM Acoustic radiation,0.3106116498305731
GM Secondary somatosensory cortex / Parietal operculum OP3,WM Callosal body,0.756635024413762
GM Secondary somatosensory cortex / Parietal operculum OP3,WM Cingulum,0.33218796986581134
GM Secondary somatosensory cortex / Parietal operculum OP3,WM Corticospinal tract,0.3213118502058775
GM Secondary somatosensory cortex / Parietal operculum OP3,WM Fornix,0.004555233242954704
GM Secondary somatosensory cortex / Parietal operculum OP3,WM Inferior occipito-frontal fascicle,0.2659017757400596
GM Secondary somatosensory cortex / Parietal operculum OP3,WM Optic radiation,0.8159500835753548
GM Secondary somatosensory cortex / Parietal operculum OP3,WM Superior longitudinal fascicle,0.14375757354005791
GM Secondary somatosensory cortex / Parietal operculum OP3,WM Superior occipito-frontal fascicle,0.817877484744622
GM Secondary somatosensory cortex / Parietal operculum OP3,WM Uncinate fascicle,0.5172713288272894
GM Secondary somatosensory cortex / Parietal operculum OP4,GM Superior parietal lobule 5Ci,0.6577491733084398
GM Secondary somatosensory cortex / Parietal operculum OP4,GM Superior parietal lobule 5L,0.12183708362059598
GM Secondary somatosensory cortex / Parietal operculum OP4,GM Superior parietal lobule 5M,0.9353678340591792
GM Secondary somatosensory cortex / Parietal operculum OP4,GM Superior parietal lobule 7A,0.6219532149365986
GM Secondary somatosensory cortex / Parietal operculum OP4,GM Superior parietal lobule 7M,0.04827284435954882
GM Secondary somatosensory cortex / Parietal operculum OP4,GM Superior parietal lobule 7P,0.552570658122335
GM Secondary somatosensory cortex / Parietal operculum OP4,GM Superior parietal lobule 7PC,0.34266875259463603
GM Secondary somatosensory cortex / Parietal operculum OP4,GM Visual cortex V1 BA17,0.37708251729315356
GM Secondary somatosensory cortex / Parietal operculum OP4,GM Visual cortex V2 BA18,0.591832111917964
GM Secondary somatosensory cortex / Parietal operculum OP4,GM Visual cortex V3V,0.9666657018940359
GM Secondary somatosensory cortex / Parietal operculum OP4,GM Visual cortex V4,0.16631337268945956
GM Secondary somatosensory cortex / Parietal operculum OP4,GM Visual cortex V5,0.7554386847831485
GM Secondary somatosensory cortex / Parietal operculum OP4,WM Acoustic radiation,0.6102626133430902
GM Secondary somatosensory cortex / Parietal operculum OP4,WM Callosal body,0.6029818515807193
GM Secondary somatosensory cortex / Parietal operculum OP4,WM Cingulum,0.2539980848989116
GM Secondary somatosensory cortex / Parietal operculum OP4,WM Corticospinal tract,0.7952006847798386
GM Secondary somatosensory cortex / Parietal operculum OP4,WM Fornix,0.35778220859422993
GM Secondary somatosensory cortex / Parietal operculum OP4,WM Inferior occipito-frontal fascicle,0.7025581641025499
GM Secondary somatosensory cortex / Parietal operculum OP4,WM Optic radiation,0.7041812751862851
GM Secondary somatosensory cortex / Parietal operculum OP4,WM Superior longitudinal fascicle,0.6954651494682511
GM Secondary somatosensory cortex / Parietal operculum OP4,WM Superior occipito-frontal fascicle,0.5280516025171779
GM Secondary somatosensory cortex / Parietal operculum OP4,WM Uncinate fascicle,0.26464630622807483
GM Superior parietal lobule 5Ci,GM Superior parietal lobule 5L,0.5598112362839056
GM Superior parietal lobule 5Ci,GM Superior parietal lobule 5M,0.9418757724040365
GM Superior parietal lobule 5Ci,GM Superior parietal lobule 7A,0.6811422887263733
GM Superior parietal lobule 5Ci,GM Superior parietal lobule 7M,0.9692186697444425
GM Superior parietal lobule 5Ci,GM Superior parietal lobule 7P,0.510894720602948
GM Superior parietal lobule 5Ci,GM Superior parietal lobule 7PC,0.9275833042293798
GM Superior parietal lobule 5Ci,GM Visual cortex V1 BA17,0.10644873075518124
GM Superior parietal lobule 5Ci,GM Visual cortex V2 BA18,0.46845185725687877
GM Superior parietal lobule 5Ci,GM Visual cortex V3V,0.7694207616731965
GM Superior parietal lobule 5Ci,GM Visual cortex V4,0.6339946749476142
GM Superior parietal lobule 5Ci,GM Visual cortex V5,0.43358786840606167
GM Superior parietal lobule 5Ci,WM Acoustic radiation,0.20489644558617837
GM Superior parietal lobule 5Ci,WM Callosal body,0.7421283554161057
GM Superior parietal lobule 5Ci,WM Cingulum,0.7211557990384044
GM Superior parietal lobule 5Ci,WM Corticospinal tract,0.9279116814735747
GM Superior parietal lobule 5Ci,WM Fornix,0.5166962821449128
GM Superior parietal lobule 5Ci,WM Inferior occipito-frontal fascicle,0.49656750615533474
GM Superior parietal lobule 5Ci,WM Optic radiation,0.7240445982628791
GM Superior parietal lobule 5Ci,WM Superior longitudinal fascicle,0.3945770617480244
GM Superior parietal lobule 5Ci,WM Superior occipito-frontal fascicle,0.512838121859267
GM Superior parietal lobule 5Ci,WM Uncinate fascicle,0.6146258404135247
GM Superior parietal lobule 5L,GM Superior parietal lobule 5M,0.7837567472442093
GM Superior parietal lobule 5L,GM Superior parietal lobule 7A,0.7845604136983461
GM Superior parietal lobule 5L,GM Superior parietal lobule 7M,0.04582398859801773
GM Superior parietal lobule 5L,GM Superior parietal lobule 7P,0.27637942879737865
GM Superior parietal lobule 5L,GM Superior parietal lobule 7PC,0.1726366565428944
GM Superior parietal lobule 5L,GM Visual cortex V1 BA17,0.024428968759587888
GM Superior parietal lobule 5L,GM Visual cortex V2 BA18,0.49062064947348527
GM Superior parietal lobule 5L,GM Visual cortex V3V,0.7083727209261372
GM Superior parietal lobule 5L,GM Visual cortex V4,0.21896825220623384
GM Superior parietal lobule 5L,GM Visual cortex V5,0.8631443138760818
GM Superior parietal lobule 5L,WM Acoustic radiation,0.0837168770531943
GM Superior parietal lobule 5L,WM Callosal body,0.4808409954363315
GM Superior parietal lobule 5L,WM Cingulum,0.59083056182096
GM Superior parietal lobule 5L,WM Corticospinal tract,0.9761734758832687
GM Superior parietal lobule 5L,WM Fornix,0.6617214839855088
GM Superior parietal lobule 5L,WM Inferior occipito-frontal fascicle,0.784463840035103
GM Superior parietal lobule 5L,WM Optic radiation,0.7037402321967651
GM Superior parietal lobule 5L,WM Superior longitudinal fascicle,0.4544539761596237
GM Superior parietal lobule 5L,WM Superior occipito-frontal fascicle,0.6950293980168913
GM Superior parietal lobule 5L,WM Uncinate fascicle,0.33505095348200864
GM Superior parietal lobule 5M,GM Superior parietal lobule 7A,0.30896577632023503
GM Superior parietal lobule 5M,GM Superior parietal lobule 7M,0.34339013973849486
GM Superior parietal lobule 5M,GM Superior parietal lobule 7P,0.8876034381508837
GM Superior parietal lobule 5M,GM Superior parietal lobule 7PC,0.7769180207622467
GM Superior parietal lobule 5M,GM Visual cortex V1 BA17,0.16863570724300003
GM Superior parietal lobule 5M,GM Visual cortex V2 BA18,0.6216517392702021
GM Superior parietal lobule 5M,GM Visual cortex V3V,0.5194645144931136
GM Superior parietal lobule 5M,GM Visual cortex V4,0.481427545614905
GM Superior parietal lobule 5M,GM Visual cortex V5,0.030459395190365668
GM Superior parietal lobule 5M,WM Acoustic radiation,0.23390133818288739
GM Superior parietal lobule 5M,WM Callosal body,0.08163576871858247
GM Superior parietal lobule 5M,WM Cingulum,0.12498844411100452
GM Superior parietal lobule 5M,WM Corticospinal tract,0.9195392258373506
GM Superior parietal lobule 5M,WM Fornix,0.012002022196486939
GM Superior parietal lobule 5M,WM Inferior occipito-frontal fascicle,0.2599951930565231
GM Superior parietal lobule 5M,WM Optic radiation,0.9366724852197177
GM Superior parietal lobule 5M,WM Superior longitudinal fascicle,0.7376474521175885
GM Superior parietal lobule 5M,WM Superior occipito-frontal fascicle,0.20219510882810043
GM Superior parietal lobule 5M,WM Uncinate fascicle,0.8689815580825592
GM Superior parietal lobule 7A,GM Superior parietal lobule 7M,0.8232448780991517
GM Superior parietal lobule 7A,GM Superior parietal lobule 7P,0.5789847899818724
GM Superior parietal lobule 7A,GM Superior parietal lobule 7PC,0.6968379056002585
GM Superior parietal lobule 7A,GM Visual cortex V1 BA17,0.05303013006725865
GM Superior parietal lobule 7A,GM Visual cortex V2 BA18,0.545808595961345
GM Superior parietal lobule 7A,GM Visual cortex V3V,0.707677849041223
GM Superior parietal lobule 7A,GM Visual cortex V4,0.3885977811738426
GM Superior parietal lobule 7A,GM Visual cortex V5,0.04165682035417839
GM Superior parietal lobule 7A,WM Acoustic radiation,0.4130178102351375
GM Superior parietal lobule 7A,WM Callosal body,0.49306380792235427
GM Superior parietal lobule 7A,WM Cingulum,0.458090314836881
GM Superior parietal lobule 7A,WM Corticospinal tract,0.6723473718018309
GM Superior parietal lobule 7A,WM Fornix,0.22687975243817682
GM Superior parietal lobule 7A,WM Inferior occipito-frontal fascicle,0.13450043922041133
GM Superior parietal lobule 7A,WM Optic radiation,0.3059183339182363
GM Superior parietal lobule 7A,WM Superior longitudinal fascicle,0.7114694598677153
GM Superior parietal lobule 7A,WM Superior occipito-frontal fascicle,0.8050230075143806
GM Superior parietal lobule 7A,WM Uncinate fascicle,0.9592234836315852
GM Superior parietal lobule 7M,GM Superior parietal lobule 7P,0.6588480103232858
GM Superior parietal lobule 7M,GM Superior parietal lobule 7PC,0.5725014708799921
GM Superior parietal lobule 7M,GM Visual cortex V1 BA17,0.05981030872722903
GM Superior parietal lobule 7M,GM Visual cortex V2 BA18,0.9858616159523913
GM Superior parietal lobule 7M,GM Visual cortex V3V,0.8280393146969603
GM Superior parietal lobule 7M,GM Visual cortex V4,0.14462677905795895
GM Superior parietal lobule 7M,GM Visual cortex V5,0.03326916749140252
GM Superior parietal lobule 7M,WM Acoustic radiation,0.45996969742549876
GM Superior parietal lobule 7M,WM Callosal body,0.10030910418536954
GM Superior parietal lobule 7M,WM Cingulum,0.5958102227250093
GM Superior parietal lobule 7M,WM Corticospinal tract,0.40781567995664014
GM Superior parietal lobule 7M,WM Fornix,0.6822031946782212
GM Superior parietal lobule 7M,WM Inferior occipito-frontal fascicle,0.34172209341105797
GM Superior parietal lobule 7M,WM Optic radiation,0.25364767229128504
GM Superior parietal lobule 7M,WM Superior longitudinal fascicle,0.22084214573677896
GM Superior parietal lobule 7M,WM Superior occipito-frontal fascicle,0.6791386423090493
GM Superior parietal lobule 7M,WM Uncinate fascicle,0.06467101855924662
GM Superior parietal lobule 7P,GM Superior parietal lobule 7PC,0.8123531702182167
GM Superior parietal lobule 7P,GM Visual cortex V1 BA17,0.1343592415858621
